u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,ref,bridge,junction,tunnel,geometry
61524490,61524491,0,8625340,residential,,,Brittany Drive,False,False,100.85451563895478,,,,,"LINESTRING (-63.150024 46.243153, -63.150411 46.243535, -63.150744 46.243911)"
61524490,61519269,0,8625340,residential,,,Brittany Drive,False,True,162.68502502762666,,,,,"LINESTRING (-63.150024 46.243153, -63.149438 46.242677, -63.149335 46.242638, -63.149223 46.242634, -63.148313 46.242888)"
61524491,61530552,0,8625893,residential,,,Belfast Street,False,False,156.66566859462253,,,,,"LINESTRING (-63.150744 46.243911, -63.148866 46.244457)"
61524491,61524059,0,8625340,residential,,,Brittany Drive,False,False,87.13103393573664,,,,,"LINESTRING (-63.150744 46.243911, -63.150833 46.244056, -63.151127 46.244648)"
61524491,61524490,0,8625340,residential,,,Brittany Drive,False,True,100.85451563895478,,,,,"LINESTRING (-63.150744 46.243911, -63.150411 46.243535, -63.150024 46.243153)"
61526357,61526359,0,8625313,residential,,,Maplewood Crescent,False,False,105.26398356562673,,,,,"LINESTRING (-63.148018 46.245588, -63.149274 46.245211)"
61526357,61533586,0,8626292,residential,,,Sunset Drive,False,True,61.56130210353239,,,,,"LINESTRING (-63.148018 46.245588, -63.147648 46.245097)"
61526357,61534574,0,8626292,residential,,,Sunset Drive,False,False,168.85365212088354,,,,,"LINESTRING (-63.148018 46.245588, -63.148286 46.245996, -63.148503 46.246222, -63.148668 46.246397, -63.148839 46.246555, -63.148937 46.246738, -63.149007 46.246929)"
61526359,61524059,0,8625313,residential,,,Maplewood Crescent,False,False,155.5987486502499,,,,,"LINESTRING (-63.149274 46.245211, -63.151127 46.244648)"
61526359,61526357,0,8625313,residential,,,Maplewood Crescent,False,True,105.26398356562673,,,,,"LINESTRING (-63.149274 46.245211, -63.148018 46.245588)"
61526359,61527651,0,849326049,residential,,,Edinburgh Drive,False,False,84.5799972732914,,,,,"LINESTRING (-63.149274 46.245211, -63.149714 46.245909)"
61526359,61519276,0,849326049,residential,,,Edinburgh Drive,False,True,65.0256349436098,,,,,"LINESTRING (-63.149274 46.245211, -63.148988 46.244661)"
61527651,61528056,0,8625636,residential,,,Woodbine Street,False,False,173.10184654250477,,,,,"LINESTRING (-63.149714 46.245909, -63.151781 46.245293)"
61527651,61526359,0,849326049,residential,,,Edinburgh Drive,False,True,84.5799972732914,,,,,"LINESTRING (-63.149714 46.245909, -63.149274 46.245211)"
61527651,61535545,0,"[849326049, 8625313]",residential,,,"['Edinburgh Drive', 'Maplewood Crescent']",False,"[False, True]",212.4881609486542,,,,,"LINESTRING (-63.149714 46.245909, -63.15005 46.246468, -63.150104 46.246505, -63.150163 46.246519, -63.150232 46.246527, -63.150295 46.246525, -63.151776 46.246079)"
61528056,61524059,0,8625313,residential,,,Maplewood Crescent,False,True,87.54228112490347,,,,,"LINESTRING (-63.151781 46.245293, -63.151127 46.244648)"
61528056,61527651,0,8625636,residential,,,Woodbine Street,False,True,173.10184654250477,,,,,"LINESTRING (-63.151781 46.245293, -63.149714 46.245909)"
61528056,61535545,0,8625313,residential,,,Maplewood Crescent,False,False,125.05932890778845,,,,,"LINESTRING (-63.151781 46.245293, -63.152289 46.245786, -63.152316 46.245849, -63.152292 46.245898, -63.152231 46.245934, -63.151776 46.246079)"
61528439,61519267,0,8625119,residential,,,Edinburgh Drive,False,True,82.64053820987304,,,,,"LINESTRING (-63.148113 46.242444, -63.147711 46.241755)"
61528439,61519269,0,8625119,residential,,,Edinburgh Drive,False,False,51.66553746879825,,,,,"LINESTRING (-63.148113 46.242444, -63.148219 46.242655, -63.148313 46.242888)"
61528439,61519275,0,8625770,residential,,,Westwood Crescent,False,False,441.8855929560034,,,,,"LINESTRING (-63.148113 46.242444, -63.146413 46.243011, -63.146328 46.24308, -63.146301 46.243148, -63.147033 46.244403, -63.147079 46.244425, -63.14714 46.24443, -63.148558 46.243996)"
61530552,61519276,0,8625119,residential,,,Edinburgh Drive,False,False,24.493082057156755,,,,,"LINESTRING (-63.148866 46.244457, -63.148988 46.244661)"
61530552,61519275,0,8625119,residential,,,Edinburgh Drive,False,True,56.47531930422144,,,,,"LINESTRING (-63.148866 46.244457, -63.148558 46.243996)"
61530552,61524491,0,8625893,residential,,,Belfast Street,False,True,156.66566859462253,,,,,"LINESTRING (-63.148866 46.244457, -63.150744 46.243911)"
61532532,13457404,0,163494377,secondary,,,North River Road,False,False,227.8891047129797,236,,,,"LINESTRING (-63.146411 46.245454, -63.147581 46.247337)"
61532532,218866029,0,163494377,secondary,,,North River Road,False,True,235.83541850329945,236,,,,"LINESTRING (-63.146411 46.245454, -63.145169 46.243514)"
61532532,61533586,0,463517141,residential,2,40,Nassau Street,False,True,103.04119111956882,,,,,"LINESTRING (-63.146411 46.245454, -63.147648 46.245097)"
61532532,218867971,0,"[8626107, 1385989604]",tertiary,2,40,Nassau Street,False,False,105.97920063498097,,,,,"LINESTRING (-63.146411 46.245454, -63.14567 46.245656, -63.145129 46.245803)"
61532542,218893225,0,8626107,tertiary,2,40,Nassau Street,False,True,289.3509462989846,,,,,"LINESTRING (-63.136539 46.24855, -63.136666 46.24851, -63.13698 46.248411, -63.137001 46.248404, -63.137185 46.248346, -63.137528 46.248238, -63.139942 46.247438)"
61532542,9105897,0,"[883829836, 883829837, 883829839, 883829840, 878972917]",primary,4,50,University Avenue,False,False,400.9289138826199,,,,,"LINESTRING (-63.136539 46.24855, -63.136418 46.248356, -63.136335 46.248225, -63.136281 46.248133, -63.136158 46.247925, -63.136146 46.247906, -63.136026 46.247702, -63.135936 46.24755, -63.135864 46.247429, -63.13576 46.24727, -63.135734 46.24723, -63.135466 46.246792, -63.135425 46.246724, -63.135147 46.246263, -63.135092 46.246184, -63.13507 46.246146, -63.135029 46.246081, -63.135003 46.246039, -63.134904 46.245878, -63.134873 46.245828, -63.134503 46.24523)"
61532542,10858033,0,"[390626847, 878972917, 390626846, 335211255]",primary,"['4', '5']",50,University Avenue,False,True,422.57693055735416,,,,,"LINESTRING (-63.136539 46.24855, -63.136577 46.248607, -63.136644 46.248707, -63.136801 46.248971, -63.13692 46.249171, -63.137004 46.249305, -63.137109 46.24947, -63.137216 46.249638, -63.137407 46.249935, -63.13755 46.250166, -63.137735 46.250461, -63.137768 46.250514, -63.137788 46.250551, -63.138018 46.2509, -63.138157 46.251109, -63.138732 46.252034)"
61533586,61526357,0,8626292,residential,,,Sunset Drive,False,False,61.56130210353239,,,,,"LINESTRING (-63.147648 46.245097, -63.148018 46.245588)"
61533586,61532532,0,463517141,residential,2,40,Nassau Street,False,False,103.04119111956882,,,,,"LINESTRING (-63.147648 46.245097, -63.146411 46.245454)"
61533586,61519276,0,463517141,residential,2,40,Nassau Street,False,True,113.85769277902736,,,,,"LINESTRING (-63.147648 46.245097, -63.148988 46.244661)"
61534574,13457404,0,8626344,residential,,,Hope Drive,False,False,118.6496257261563,,,,,"LINESTRING (-63.149007 46.246929, -63.147581 46.247337)"
61534574,61534577,0,8626292,residential,,,Sunset Drive,False,False,80.06474794239116,,,,,"LINESTRING (-63.149007 46.246929, -63.149147 46.247237, -63.149354 46.247608)"
61534574,61526357,0,8626292,residential,,,Sunset Drive,False,True,168.8536521208835,,,,,"LINESTRING (-63.149007 46.246929, -63.148937 46.246738, -63.148839 46.246555, -63.148668 46.246397, -63.148503 46.246222, -63.148286 46.245996, -63.148018 46.245588)"
61534577,61537140,0,8626450,residential,,,Moreau Drive,False,True,105.3645026283046,,,,,"LINESTRING (-63.149354 46.247608, -63.150606 46.247224)"
61534577,61534574,0,8626292,residential,,,Sunset Drive,False,True,80.06474794239116,,,,,"LINESTRING (-63.149354 46.247608, -63.149147 46.247237, -63.149007 46.246929)"
61534577,61536383,0,8626450,residential,,,Moreau Drive,False,False,113.02820046681973,,,,,"LINESTRING (-63.149354 46.247608, -63.148911 46.247741, -63.14797 46.247948)"
61535545,61527651,0,"[8625313, 849326049]",residential,,,"['Edinburgh Drive', 'Maplewood Crescent']",False,"[False, True]",212.48816094865418,,,,,"LINESTRING (-63.151776 46.246079, -63.150295 46.246525, -63.150232 46.246527, -63.150163 46.246519, -63.150104 46.246505, -63.15005 46.246468, -63.149714 46.245909)"
61535545,61528056,0,8625313,residential,,,Maplewood Crescent,False,True,125.05932890778845,,,,,"LINESTRING (-63.151776 46.246079, -63.152231 46.245934, -63.152292 46.245898, -63.152316 46.245849, -63.152289 46.245786, -63.151781 46.245293)"
61535545,61537140,0,8626450,residential,,,Moreau Drive,False,False,195.19231980129666,,,,,"LINESTRING (-63.151776 46.246079, -63.151974 46.246418, -63.152017 46.246507, -63.15202 46.246634, -63.151954 46.246737, -63.151847 46.246808, -63.151718 46.246863, -63.150606 46.247224)"
61536383,61537894,0,163494377,secondary,,,North River Road,False,False,109.93700791690341,236,,,,"LINESTRING (-63.14797 46.247948, -63.14852 46.24886)"
61536383,13457404,0,163494377,secondary,,,North River Road,False,True,74.25224936954494,236,,,,"LINESTRING (-63.14797 46.247948, -63.147581 46.247337)"
61536383,61534577,0,8626450,residential,,,Moreau Drive,False,True,113.02820046681973,,,,,"LINESTRING (-63.14797 46.247948, -63.148911 46.247741, -63.149354 46.247608)"
61537140,61534577,0,8626450,residential,,,Moreau Drive,False,False,105.3645026283046,,,,,"LINESTRING (-63.150606 46.247224, -63.149354 46.247608)"
61537140,61535545,0,8626450,residential,,,Moreau Drive,False,True,195.19231980129666,,,,,"LINESTRING (-63.150606 46.247224, -63.151718 46.246863, -63.151847 46.246808, -63.151954 46.246737, -63.15202 46.246634, -63.152017 46.246507, -63.151974 46.246418, -63.151776 46.246079)"
61537140,61540880,0,"[8626604, 8626630]",residential,,,"['Spruce Street', 'North Queen Elizabeth Drive']",False,False,207.74838574938633,,,,,"LINESTRING (-63.150606 46.247224, -63.15103 46.247896, -63.151051 46.247953, -63.15106 46.248018, -63.151035 46.24806, -63.150982 46.248109, -63.149787 46.248475)"
61537894,61540880,0,8626604,residential,,,North Queen Elizabeth Drive,False,True,106.42280707372713,,,,,"LINESTRING (-63.14852 46.24886, -63.149787 46.248475)"
61537894,61536383,0,163494377,secondary,,,North River Road,False,True,109.93700791690341,236,,,,"LINESTRING (-63.14852 46.24886, -63.14797 46.247948)"
61537894,218870674,0,"[390859778, 28325475]",secondary,,,Belvedere Avenue,False,False,199.1965874265291,,,,,"LINESTRING (-63.14852 46.24886, -63.146674 46.249454, -63.146169 46.249611)"
61537894,61540092,0,"[390626833, 390859779]",secondary,,,North River Road,False,False,247.34000423925542,236,,,,"LINESTRING (-63.14852 46.24886, -63.149398 46.250278, -63.149577 46.250561, -63.149781 46.250906)"
61540092,61540879,0,8626966,residential,,,Vista Street,False,False,104.75685245661641,,,,,"LINESTRING (-63.149781 46.250906, -63.151032 46.250533)"
61540092,318238354,0,390859779,secondary,,,North River Road,False,False,44.41585162490128,236,,,,"LINESTRING (-63.149781 46.250906, -63.149836 46.250987, -63.150006 46.251274)"
61540092,61537894,0,"[390626833, 390859779]",secondary,,,North River Road,False,True,247.34000423925542,236,,,,"LINESTRING (-63.149781 46.250906, -63.149577 46.250561, -63.149398 46.250278, -63.14852 46.24886)"
61540879,61540880,0,8626966,residential,,,Vista Street,False,False,248.0112654501208,,,,,"LINESTRING (-63.151032 46.250533, -63.149787 46.248475)"
61540879,61540092,0,8626966,residential,,,Vista Street,False,True,104.75685245661641,,,,,"LINESTRING (-63.151032 46.250533, -63.149781 46.250906)"
61540879,318238676,0,28945274,residential,,,Madison Avenue,False,False,114.53392627690658,,,,,"LINESTRING (-63.151032 46.250533, -63.151602 46.251484)"
61540880,61537894,0,8626604,residential,,,North Queen Elizabeth Drive,False,False,106.42280707372713,,,,,"LINESTRING (-63.149787 46.248475, -63.14852 46.24886)"
61540880,61540879,0,8626966,residential,,,Vista Street,False,True,248.0112654501208,,,,,"LINESTRING (-63.149787 46.248475, -63.151032 46.250533)"
61540880,61537140,0,"[8626604, 8626630]",residential,,,"['Spruce Street', 'North Queen Elizabeth Drive']",False,True,207.74838574938633,,,,,"LINESTRING (-63.149787 46.248475, -63.150982 46.248109, -63.151035 46.24806, -63.15106 46.248018, -63.151051 46.247953, -63.15103 46.247896, -63.150606 46.247224)"
61554989,61554993,0,163494374,residential,,,McGill Avenue,False,False,81.24671165025757,,,,,"LINESTRING (-63.136935 46.239079, -63.136865 46.239099, -63.136507 46.239209, -63.136434 46.239227, -63.136363 46.239242, -63.136204 46.239266, -63.13608 46.239278, -63.135995 46.239284, -63.135932 46.239289)"
61554989,2098678936,0,163494374,residential,,,McGill Avenue,False,True,171.80232504595045,,,,,"LINESTRING (-63.136935 46.239079, -63.136992 46.239061, -63.138961 46.238427)"
61554989,61580827,0,390626838,residential,,,Spring Park Road,False,False,90.27586597140923,,,,,"LINESTRING (-63.136935 46.239079, -63.136263 46.23847, -63.136223 46.238434)"
61554989,2098679091,0,390626838,residential,,,Spring Park Road,False,True,36.00986933454743,,,,,"LINESTRING (-63.136935 46.239079, -63.136969 46.239112, -63.13721 46.239341)"
61554993,61584580,0,8632338,residential,,,Desbrisay Crescent,False,False,180.51370991216473,,,,,"LINESTRING (-63.135932 46.239289, -63.13593 46.239318, -63.135929 46.23935, -63.135921 46.2394, -63.135787 46.239621, -63.13555 46.24005, -63.135396 46.240274, -63.135224 46.240509, -63.134962 46.24075)"
61554993,61582524,0,8632338,residential,,,Desbrisay Crescent,False,True,88.69566477856799,,,,,"LINESTRING (-63.135932 46.239289, -63.135828 46.238536, -63.135822 46.238495)"
61554993,61554989,0,163494374,residential,,,McGill Avenue,False,True,81.2467116502576,,,,,"LINESTRING (-63.135932 46.239289, -63.135995 46.239284, -63.13608 46.239278, -63.136204 46.239266, -63.136363 46.239242, -63.136434 46.239227, -63.136507 46.239209, -63.136865 46.239099, -63.136935 46.239079)"
61557935,61557935,0,8629539,residential,,,Greenfield Avenue,False,False,64.3912238982234,,,,,"LINESTRING (-63.140464 46.23875, -63.140398 46.238713, -63.140333 46.238702, -63.140255 46.238715, -63.140202 46.238752, -63.140188 46.238804, -63.140212 46.238846, -63.140261 46.238874, -63.140325 46.238884, -63.140373 46.238871, -63.140427 46.238843, -63.140451 46.238806, -63.140464 46.23875)"
61557935,61557935,1,8629539,residential,,,Greenfield Avenue,False,True,64.3912238982234,,,,,"LINESTRING (-63.140464 46.23875, -63.140451 46.238806, -63.140427 46.238843, -63.140373 46.238871, -63.140325 46.238884, -63.140261 46.238874, -63.140212 46.238846, -63.140188 46.238804, -63.140202 46.238752, -63.140255 46.238715, -63.140333 46.238702, -63.140398 46.238713, -63.140464 46.23875)"
61557935,3662126307,0,8629539,residential,,,Greenfield Avenue,False,True,139.97327252016635,,,,,"LINESTRING (-63.140464 46.23875, -63.141069 46.238558, -63.141156 46.238499, -63.141171 46.238434, -63.141134 46.238345, -63.140795 46.237842)"
61560251,2098678936,0,163494374,residential,,,McGill Avenue,False,False,40.15345757014079,,,,,"LINESTRING (-63.139433 46.238273, -63.138961 46.238427)"
61560251,3662126307,0,163494374,residential,,,McGill Avenue,False,True,115.2236983019989,,,,,"LINESTRING (-63.139433 46.238273, -63.140795 46.237842)"
61560251,61580826,0,8629775,residential,,,Ambrose Street,False,True,88.32004421256568,,,,,"LINESTRING (-63.139433 46.238273, -63.139403 46.23823, -63.13893 46.237559)"
61563250,61569777,0,8630097,residential,,,Churchill Avenue,False,True,92.95111167988351,,,,,"LINESTRING (-63.134497 46.235738, -63.133592 46.236292)"
61563250,61565553,0,8630388,residential,,,Spring Street,False,True,85.64356898686691,,,,,"LINESTRING (-63.134497 46.235738, -63.1341 46.235018)"
61563250,61566225,0,8630423,residential,,,Spring Street,False,False,98.70551302226143,,,,,"LINESTRING (-63.134497 46.235738, -63.135279 46.236442)"
61563250,2108708435,0,8630097,residential,,,Churchill Avenue,False,False,216.30736475446525,,,,,"LINESTRING (-63.134497 46.235738, -63.135331 46.235236, -63.135574 46.235119, -63.135866 46.234995, -63.136786 46.23462)"
61563254,2108708434,0,8630097,residential,,,Churchill Avenue,False,True,95.85993272465954,,,,,"LINESTRING (-63.139198 46.233678, -63.138107 46.234094)"
61563254,60422391,0,681512857,secondary,,,North River Road,False,False,54.975228364904005,236,,,,"LINESTRING (-63.139198 46.233678, -63.139513 46.234121)"
61563254,60425027,0,681512857,secondary,,,North River Road,False,True,32.89905910811065,236,,,,"LINESTRING (-63.139198 46.233678, -63.139007 46.233413)"
61563509,2108708436,0,8630202,residential,,,Villa Avenue,False,False,96.06460029128998,,,,,"LINESTRING (-63.139695 46.234378, -63.138642 46.234842)"
61563509,4371567306,0,681512857,secondary,,,North River Road,False,False,54.92504166560309,236,,,,"LINESTRING (-63.139695 46.234378, -63.14003 46.234814)"
61563509,60422391,0,681512857,secondary,,,North River Road,False,True,31.768434303431405,236,,,,"LINESTRING (-63.139695 46.234378, -63.139513 46.234121)"
61564110,61564400,0,8629775,residential,,,Ambrose Street,False,False,6.959695441401827,,,,,"LINESTRING (-63.13734 46.235362, -63.137351 46.235424)"
61564110,2108708435,0,8629775,residential,,,Ambrose Street,False,True,92.90529678688691,,,,,"LINESTRING (-63.13734 46.235362, -63.136786 46.23462)"
61564110,2108708436,0,8630202,residential,,,Villa Avenue,False,True,115.6348629461211,,,,,"LINESTRING (-63.13734 46.235362, -63.138642 46.234842)"
61564400,61572993,0,8629775,residential,,,Ambrose Street,False,False,144.05372647207477,,,,,"LINESTRING (-63.137351 46.235424, -63.138228 46.23657)"
61564400,61564110,0,8629775,residential,,,Ambrose Street,False,True,6.959695441401827,,,,,"LINESTRING (-63.137351 46.235424, -63.13734 46.235362)"
